"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SMIM35 (100526771)",8.9324989402694,3.31180641478393,1.85649375155677,1.78390388440942,0.0744392846247913,0.26109117681621
"MCRIP2 (84331)",1833.86311294043,0.622211308240053,0.348814060962398,1.78379078676856,0.0744576672238563,0.261094001166941
"XAB2 (56949)",3651.92086127257,0.450164296796033,0.252523183435179,1.78266522175216,0.0746408158760562,0.261282323592857
"MID2 (11043)",1415.92196560894,1.39020631762491,0.779996268380878,1.78232431869284,0.0746963591822515,0.261282323592857
"GNA11 (2767)",4507.81131504628,0.542465495106479,0.304385804180168,1.78216423912263,0.0747224525799419,0.261282323592857
"SSR3 (6747)",12482.0336415301,-0.785168306028223,0.440549239334044,-1.78224869305216,0.0747086854360338,0.261282323592857
"TIMM10B (26515)",2110.92867147583,0.854911347577988,0.479547400785473,1.7827462857221,0.0746276130970118,0.261282323592857
"TES (26136)",3483.99565991989,0.889576080917357,0.499115834449288,1.78230386519172,0.0746996927427718,0.261282323592857
"RBM26 (64062)",5528.70482967552,-0.728697112505903,0.408644617825766,-1.78320496763914,0.0745529441276468,0.261282323592857
"SLC10A6 (345274)",4.22022485046946,1.94074411175795,1.0887839123607,1.78248786533778,0.074669708329424,0.261282323592857
"PPP1R18 (170954)",454.463802970566,-1.21884909142818,0.683881865861776,-1.78225092997937,0.0747083208145172,0.261282323592857
"FBXO25 (26260)",1511.00903066225,0.717949957795525,0.40284033719741,1.78221963269705,0.0747134224369609,0.261282323592857
"OTUB1 (55611)",6336.55722347263,0.847793497177614,0.475516574247215,1.78288947871007,0.0746042961103722,0.261282323592857
"NHLRC3 (387921)",1704.72038422071,0.664941135452563,0.373086433349348,1.78227101286722,0.0747050473475299,0.261282323592857
"VDAC3 (7419)",9817.35790166731,-0.951797929986323,0.534172243390518,-1.78181839615072,0.0747788513281732,0.261417994264223
"TMC5 (79838)",1055.40464988347,1.86434204528493,1.04652282035383,1.78146334606883,0.0748367877026846,0.261551577459045
"RBBP8NL (140893)",482.582761505539,2.65132335658077,1.48836326363353,1.78136844771895,0.0748522792364617,0.261551577459045
"CAMKK1 (84254)",768.969959557297,1.16880904767391,0.656432259014849,1.78054785032659,0.0749863456561273,0.261564299282382
"EPB41L4B (54566)",1285.20178197928,1.24860271336944,0.701128474898143,1.78084724565042,0.0749374087601883,0.261564299282382
"FAM32A (26017)",6033.0545311923,-0.658073176409935,0.369508040550073,-1.78094413163591,0.0749215780964663,0.261564299282382
"CCDC9 (26093)",2250.0405895771,0.607604846564008,0.341288597115592,1.78032565898537,0.0750226802410793,0.261564299282382
"CMAS (55907)",3380.67508695648,-0.665676007977826,0.373871685184703,-1.7804932396765,0.0749952747137705,0.261564299282382
"CD63 (967)",23874.9422115614,0.769613165453447,0.4322730921551,1.78038647193268,0.0750127341710299,0.261564299282382
"PPP2R1B (5519)",4170.09266856388,-0.684248104157998,0.384328652223249,-1.78037234590704,0.0750150444126419,0.261564299282382
"ZNF282 (8427)",3220.98422435415,0.493379915691439,0.277096353448982,1.78053557742787,0.0749883522480561,0.261564299282382
"C9orf50 (375759)",39.9495072759722,2.11228682274928,1.18649893615274,1.780268619202,0.0750320101819194,0.261564299282382
"ARSH (347527)",24.0537818481084,2.8957139459676,1.62576187575628,1.78114273015571,0.0748891366733335,0.261564299282382
"PLS1 (5357)",2179.7901756174,1.12446933509364,0.631827536879438,1.77970928688441,0.075123549823659,0.261768664986352
"IRGM (345611)",8.13860444741367,-1.32576243373816,0.744937975945712,-1.77969505723625,0.0751258798193629,0.261768664986352
"MYH10 (4628)",7591.96003827535,-1.30948670979843,0.735881104734588,-1.77948136101513,0.0751608780334279,0.261829193787181
"SRP54 (6729)",6521.73807407832,0.631737117120613,0.355076667163353,1.77915694142184,0.0752140354722956,0.261952938547592
"IWS1 (55677)",4775.49193515851,-0.548050920541746,0.308066637673056,-1.77900120792495,0.0752395639261031,0.261980422540632
"SLC25A33 (84275)",900.633731950021,-0.729981244766794,0.410374237802028,-1.77881839921674,0.0752695396815012,0.262023375305605
"TASP1 (55617)",731.13103528609,0.736012298205817,0.413793329175523,1.77869541703901,0.0752897109658881,0.262032185259443
"PRLR (5618)",6021.96946694349,2.59056987071811,1.45680404604545,1.77825554353059,0.0753618942395648,0.262099175142706
"TRIM11 (81559)",2757.03349875817,0.642150863998635,0.361076376753613,1.77843499420295,0.075332439552021,0.262099175142706
"FAM229B (619208)",340.214519459953,-1.27211460106223,0.715360683896671,-1.77828419942349,0.0753571900858496,0.262099175142706
"RANBP3 (8498)",4163.47443926877,0.455304342057289,0.256119140309182,1.77770525665381,0.0754522758895081,0.262300344601592
"VGLL3 (389136)",1096.85654028736,-2.69103124466342,1.51378122257353,-1.77768835055866,0.0754550540246805,0.262300344601592
"TNFSF13B (10673)",22.8357629023386,1.39514417725325,0.784975071817096,1.77731016861938,0.075517221518267,0.262402160985672
"ARL6IP6 (151188)",1503.70957085891,-0.63410888790641,0.356783087287342,-1.77729525445728,0.0755196740415879,0.262402160985672
"ZFTRAF1 (50626)",5965.97989346844,1.04650509637439,0.589163166387801,1.77625682676427,0.0756905956822155,0.26293454356025
"ACSBG2 (81616)",16.1933301757637,0.97391504765455,0.548360029578128,1.77605039594847,0.0757246110749429,0.262991202456676
"NUDT19 (390916)",2026.12107160555,0.399645492189665,0.225054543579524,1.77577171219585,0.0757705519963643,0.26308924248574
"CUX1 (1523)",7023.55148729583,0.485104827944069,0.273269208904833,1.77519022318028,0.0758664834993591,0.263360772586932
"SPDYE12 (100101268)",74.4028402955832,0.771943580905273,0.434906782132679,1.77496330850452,0.0759039457568324,0.263429254736446
"FASTKD3 (79072)",981.706755870139,-0.542264649507852,0.305552989744625,-1.7746992099834,0.0759475658490026,0.26351907103973
"DDX27 (55661)",9752.70758311239,0.653487692113427,0.368388174818635,1.77391061055408,0.0760779373719704,0.263556379216053
"NT5C (30833)",566.605596716717,-0.899445299693517,0.506924038170031,-1.77431968493833,0.0760102862870529,0.263556379216053
"PRRG2 (5639)",523.299773103207,1.81367571622003,1.02243260018828,1.77388291011656,0.0760825201345384,0.263556379216053
"ANKRD9 (122416)",1722.95395398277,0.951874523971122,0.536576175223454,1.77397836117997,0.0760667296519731,0.263556379216053
"SLAMF9 (89886)",7.2468602944127,2.65184367829777,1.49484811762106,1.7739887063028,0.0760650184174685,0.263556379216053
"HCLS1 (3059)",98.4696477875486,1.47032877908193,0.828740421976677,1.7741728774071,0.0760345590810301,0.263556379216053
"ARL2 (402)",1186.7795095676,-0.931699567937118,0.525098012082144,-1.77433459373174,0.0760078216576581,0.263556379216053
"XRN2 (22803)",8999.93901267521,-0.708952952843821,0.399735283591177,-1.77355610561737,0.0761366036990254,0.263681534323404
"IDH3B (3420)",7908.65360851742,-0.4759385738969,0.268393658095652,-1.77328546908989,0.0761814156426658,0.263681534323404
"NSD2 (7468)",16757.1800525666,-0.694485453035151,0.391670388565054,-1.77313749854695,0.076205925671793,0.263681534323404
"ACSL3 (2181)",14082.8175887439,0.874819935097389,0.493376485533393,1.77312855547141,0.0762074072203024,0.263681534323404
"GFER (2671)",585.359906315799,0.633872282392193,0.3574427540028,1.77335328606837,0.0761701845010196,0.263681534323404
"CARS1 (833)",3531.07499426857,-0.777935315146463,0.438933327523449,-1.77233139150251,0.0763395632562383,0.263885952995007
"PITPNM1 (9600)",8984.49726247929,1.2834699854934,0.724124914346982,1.77244279276157,0.0763210836219607,0.263885952995007
"POLR3GL (84265)",487.926118189077,-0.82125271803297,0.463391515362774,-1.77226533245875,0.0763505230871145,0.263885952995007
"SFTPD (6441)",21.2490082216878,2.21302749263923,1.2488710815083,1.77202236916759,0.0763908440742244,0.263885952995007
"PTPN22 (26191)",17.4675887483232,-1.99245806563087,1.12402456138663,-1.77261078990384,0.0762932225622159,0.263885952995007
"RDX (5962)",10355.502556589,-1.05947188693706,0.597886201506561,-1.77202933311956,0.0763896881294881,0.263885952995007
"ZNF507 (22847)",2486.3995378227,-0.382230540523008,0.215678447009339,-1.77222409481861,0.0763573654588738,0.263885952995007
"CERK (64781)",3013.55221498019,-1.26667757060675,0.714891520977811,-1.77184584435163,0.0764201501505501,0.263925810354864
"MTSS2 (92154)",1731.9935407316,0.879560542623025,0.496470606991553,1.7716266184475,0.0764565580853049,0.263990170571622
"PIK3CG (5294)",12.0473480995803,-1.44451599114742,0.815461370503961,-1.77140946634259,0.0764926355569575,0.264053360112258
"PON1 (5444)",8.14085708359316,2.67903877587447,1.51263277920885,1.77110982433932,0.0765424406241341,0.26414599116073
"PREP (5550)",3826.74029306981,-0.402995301951562,0.227595171125336,-1.77066718928599,0.0766160616922362,0.26414599116073
"SLC35D1 (23169)",1840.33358376615,-0.603754426775981,0.340919539290459,-1.77095870783044,0.076567568519164,0.26414599116073
"P4HA1 (5033)",4128.04917654099,-1.13105077506542,0.638792864762708,-1.7706064633104,0.0766261664138674,0.26414599116073
"SH3PXD2B (285590)",4176.22699614547,-1.77320876323164,1.00134410127265,-1.77082859026982,0.0765892100641223,0.26414599116073
"ODAPH (152816)",16.6024476005007,2.20368414729261,1.24457153727834,1.77063678646523,0.0766211205453927,0.26414599116073
"ZNF213 (7760)",1229.15782904449,0.703431166982458,0.397426572292601,1.769965110598,0.0767329530041096,0.264452734088873
"OXGR1 (27199)",104.926722557127,3.25478804597737,1.83913371888223,1.76973974897025,0.0767705049871207,0.264520779651749
"FMO5 (2330)",275.460926790639,1.33278353083436,0.753264678175467,1.76934292745889,0.0768366637249881,0.264687338351339
"CAPSL (133690)",13.6959100120221,-2.5168879245767,1.42274204174811,-1.76904024111372,0.0768871593313335,0.264799875888622
"RNF133 (168433)",7.90312245950676,1.89191963506081,1.06965831674368,1.76871399534415,0.0769416155209866,0.264925998365492
"ZMIZ1 (57178)",11871.0702964483,0.560016328352205,0.316778391087891,1.76784889407695,0.0770861684385181,0.26530072891236
"TMEM191C (645426)",48.4660207287647,1.43182083305866,0.809891702524044,1.76791641227631,0.0770748786201324,0.26530072891236
"SERP2 (387923)",32.9994017886331,1.81522859870472,1.02703648191075,1.76744315384744,0.0771540412513965,0.265444626079438
"DTWD2 (285605)",880.76459647114,0.663791479766261,0.375578246918906,1.7673853190693,0.0771637199011049,0.265444626079438
"SNX24 (28966)",1177.12157218937,-0.850172987035873,0.481122322314444,-1.76706202893706,0.0772178407269062,0.26545313279807
"HOXA6 (3203)",13.5113283618609,-1.98445083899577,1.12298079013135,-1.76712803677048,0.0772067880832609,0.26545313279807
"PROM2 (150696)",12389.9281242145,2.51690425359489,1.42435348736581,1.76705029749998,0.0772198052255594,0.26545313279807
"ELOVL4 (6785)",302.694334886698,-1.6713830698518,0.945960757986444,-1.76686300751997,0.0772511735577643,0.26549952152407
"RAB3IL1 (5866)",596.930562914641,-1.79367781288851,1.01559624430861,-1.76613277465357,0.0773735760551323,0.26570422082169
"RAB3B (5865)",2831.31108252181,-1.74317453516552,0.986901678615245,-1.76631023427929,0.0773438155384626,0.26570422082169
"RASA3 (22821)",3441.14745788083,-1.54530672701815,0.874992060760286,-1.76608085526562,0.0773822848575894,0.26570422082169
"NR2E3 (10002)",42.0516562824077,1.51688948761505,0.858813307543144,1.76626220657258,0.0773518690097064,0.26570422082169
"ETV2 (2116)",51.3485424542639,1.06107061634688,0.600903532793558,1.76579194236726,0.0774307608282714,0.265747809922168
"EPB41L4A (64097)",467.00882600093,2.18931203197722,1.23978257337574,1.76588385656693,0.0774153360925863,0.265747809922168
"PHF3 (23469)",5279.51304877478,-0.564776227149155,0.319881910957292,-1.76557725774172,0.0774667982428018,0.265810076483848
"DUSP16 (80824)",5401.17759136214,0.872071601702686,0.494024882665233,1.76523821431405,0.0775237386153507,0.265944021568688
"NRG2 (9542)",41.8840038625371,-1.7952822225629,1.01708158958097,-1.7651309796125,0.0775417551553078,0.265944408006683
"UBR7 (55148)",665.811542049201,0.763043613787359,0.43234703243084,1.76488689999143,0.0775827757750869,0.266009889779143
"ABCA2 (20)",8606.27391566078,1.15984777513373,0.657250091921099,1.76469777545952,0.0776145726607518,0.266009889779143
"SPINT2 (10653)",14915.7747541883,2.20641261182925,1.25026365123355,1.76475786499299,0.0776044688547747,0.266009889779143
"DRC1 (92749)",9.55393376760537,1.59190278450433,0.902139196792363,1.76458665155497,0.0776332605076405,0.266012560918222
"SQLE (6713)",16352.584371271,1.10841286428787,0.628186106426846,1.76446574183658,0.0776535982103009,0.266020882798849
"ACTL10 (170487)",131.330603379952,1.80733570891709,1.02451518927017,1.76408873957697,0.0777170399975939,0.266176830095518
"SPTSSA (171546)",7015.27384952226,0.800853433974447,0.454080365756624,1.76368214608884,0.0777855086916581,0.266349918419984
"HROB (78995)",583.019386115096,-0.540258138339547,0.306382553421401,-1.76334498262527,0.0778423229021614,0.266421627739333
"KCNC1 (3746)",70.4673272964668,1.4775627047257,0.837885926147601,1.76344136906462,0.0778260777193427,0.266421627739333
"DDIAS (220042)",1378.6551735986,-0.888386518698028,0.503872974005365,-1.76311603227318,0.0778809217689297,0.266492331710592
"AQP3 (360)",2114.79546272072,2.64474422630893,1.50014769563789,1.76298922699364,0.077902306646984,0.266504113987633
"PAICS (10606)",21578.040946099,-0.767155172047801,0.435281786673552,-1.76243342941234,0.0779960946761218,0.266763525286464
"PPP1R8 (5511)",3683.17604927688,-0.591486846236709,0.33568554592293,-1.76202655556849,0.0780648108473161,0.266875650247649
"GDF9 (2661)",39.637538405914,0.783275368690671,0.444507481711381,1.76211965133863,0.0780490837276902,0.266875650247649
"RGS11 (8786)",237.599910984184,1.98117778539088,1.12487389839657,1.7612443387787,0.0781970564610259,0.266928591899274
"LRRC39 (127495)",52.7157534813428,-1.12397428441072,0.638131932548993,-1.76135094810417,0.0781790218103872,0.266928591899274
"KRT34 (3885)",360.922443396741,-3.2211088931482,1.82860071281486,-1.7615157155822,0.0781511554507259,0.266928591899274
"ATP10D (57205)",865.699373143135,-1.57530829182442,0.894444374023316,-1.76121437797021,0.0782021254144195,0.266928591899274
"PRELP (5549)",36.861014292352,1.81371676517143,1.02981171860368,1.76121200837629,0.0782025263282701,0.266928591899274
"FNIP1 (96459)",2532.6440390719,-0.58693411000351,0.333259779452557,-1.76119095729962,0.0782060880534295,0.266928591899274
"TIGD1 (200765)",538.291179832063,-0.606822890561956,0.344476439979949,-1.76158024217063,0.0781402445716774,0.266928591899274
"TCEAL4 (79921)",6159.57821896052,-0.374556351459294,0.212737845855597,-1.76064747648868,0.0782980877085611,0.267181207172747
"DIS3 (22894)",3926.32011437513,-0.525355861553917,0.298486994687492,-1.76006281983559,0.0783971558896099,0.267311424904757
"CCDC80 (151887)",4499.10904714686,-2.33952861311155,1.32916097950831,-1.76015445019835,0.0783816226824067,0.267311424904757
"LCNL1 (401562)",9.91569477951308,-2.5697647345637,1.46009568078965,-1.75999749083151,0.0784082320122544,0.267311424904757
"KCNJ18 (100134444)",10.2048123592149,3.93360752314224,2.23470479920358,1.76023585958384,0.0783678242399059,0.267311424904757
"PITPNB (23760)",6438.93429234572,-0.433280135259266,0.246202116822365,-1.75985544255851,0.0784323198008669,0.267332188692537
"IL27RA (9466)",1254.86371835413,-1.78810621312588,1.01628948946155,-1.75944574028139,0.0785018286661618,0.267446367662194
"IPO8 (10526)",4824.82367523017,-0.507309844875895,0.288330339029675,-1.75947438130568,0.0784969678862511,0.267446367662194
"ITGA9 (3680)",55.9436268960871,1.80954156461423,1.02878572324431,1.75891006623593,0.0785927851394615,0.267694847617877
"FBRSL1 (57666)",3026.49339065569,0.7168513593975,0.407729044416102,1.75815622952268,0.0787209304764068,0.267885613126356
"CRABP1 (1381)",47.4444162600628,2.68259093656779,1.52566803493596,1.7583057881136,0.078695493376423,0.267885613126356
"C15orf40 (123207)",1018.47387964134,0.386150632839971,0.219629485378307,1.75819121997593,0.0787149786598057,0.267885613126356
"TMEM217 (221468)",44.7672946874833,-1.68617687967183,0.958926640376204,-1.75840028702333,0.0786794243395781,0.267885613126356
"MAN2B2 (23324)",3148.10998263237,0.626996604295417,0.356747774127947,1.75753473396738,0.0788267068382584,0.268184128120818
"KIAA1671 (85379)",5157.16483368623,0.822704007864757,0.468266338768895,1.75691468668814,0.0789323519074145,0.268482059819724
"SATB2 (23314)",602.949066872876,-1.80806565468082,1.0291952383586,-1.75677615606189,0.0789559708055744,0.268500913540751
"LYPLAL1 (127018)",965.470504558124,-0.682949634182731,0.388817911584164,-1.75647678215282,0.0790070324544042,0.26861306021463
"TAL1 (6886)",12.1092838870438,-1.70846764129278,0.972905177203498,-1.75604743537655,0.0790803093455178,0.268800667052247
"STON2 (85439)",205.157171339952,1.34245164578373,0.764577428684549,1.75580862764077,0.0791210907335562,0.26887775835192
"KDF1 (126695)",787.115797195007,2.49177720294976,1.41975361092694,1.75507720760287,0.0792461023515846,0.269240989096623
"TNC (3371)",5785.02248103514,-2.38758901776217,1.36048663228679,-1.75495220687981,0.0792674830775248,0.269252045194044
"EIF4E2 (9470)",4048.90982281949,-0.334039628806859,0.190370956280542,-1.7546774746175,0.0793144910927115,0.269350125901037
"DALRD3 (55152)",1748.68818587985,0.810200198226145,0.461784450848731,1.75449865567593,0.0793451000535905,0.269392483701951
"ANKRD28 (23243)",5922.60689345156,-0.804523207928707,0.458649220150627,-1.7541144137659,0.0794109043597608,0.2695542900731
"GAN (8139)",2721.30459821122,0.91921343796107,0.524093817085149,1.75391009776352,0.0794459130730249,0.269611513088123
"HOOK2 (29911)",3979.36834895886,1.05279366718544,0.600532254558711,1.75310095201974,0.0795846801670021,0.269941950114717
"ZFHX3 (463)",2544.36093558408,0.704107553157888,0.401701515455763,1.75281278777109,0.0796341473948221,0.269941950114717
"FAXC (84553)",532.407712432078,1.13228524350687,0.645910697852385,1.75300586794994,0.0796009998506423,0.269941950114717
"NKX6-1 (4825)",331.243778115671,-2.55447626661954,1.4571046295008,-1.75311794012671,0.0795817647123102,0.269941950114717
"ZNF616 (90317)",675.345918890248,0.623914072201923,0.355939285268626,1.75286656467565,0.0796249139770079,0.269941950114717
"PCCA (5095)",2060.86052745742,0.850471910121456,0.48524678677726,1.7526585096417,0.0796606415601061,0.269970150521062
"BOK (666)",2256.71602365815,-0.862053911603347,0.492039189886186,-1.7520025423234,0.0797733707639318,0.270290522200603
"EFR3B (22979)",878.123185404984,1.63516694193337,0.933529137588493,1.75159711260578,0.0798431094276081,0.270465119142005
"ST3GAL1 (6482)",10352.7615943762,1.44479230077079,0.825017127603973,1.75122703811833,0.0799068098270422,0.270548190286552
"IDH3G (3421)",4716.35792118194,-0.706659355188985,0.403543104353221,-1.75113723308836,0.0799222740660692,0.270548190286552
"SVOPL (136306)",70.2328063764441,2.65896071859801,1.51839165514402,1.75116921223188,0.0799167670453748,0.270548190286552
"GNPNAT1 (64841)",3079.88463935699,0.64040995105288,0.36573778621384,1.75100844154628,0.0799444559463587,0.270561619646209
"CADPS (8618)",9.67074587572517,-1.71676106549602,0.980584578355857,-1.7507526667149,0.0799885231043421,0.270623041009133
"ING2 (3622)",887.837615620607,0.810234926512574,0.462808477114439,1.75069162856372,0.0799990422156392,0.270623041009133
"SPTLC1 (10558)",6407.3675211383,-0.670245618246158,0.382929683116204,-1.75030990753142,0.0800648522451126,0.270681289902301
"CCDC97 (90324)",3248.52970860758,0.751389035175428,0.429269919112558,1.75038827954402,0.0800513370508329,0.270681289902301
"DPY30 (84661)",3477.30453878032,0.779990125500428,0.445638698291059,1.75027466979763,0.0800709295698605,0.270681289902301
"DYNLRB2 (83657)",30.3863650208475,2.41965498802548,1.38257501437442,1.75010756224343,0.0800997551104658,0.270717124553097
"RAB10 (10890)",12714.7542822633,0.535870502478881,0.306284606206245,1.74958352989519,0.0801902037679484,0.270776377987976
"SLC52A1 (55065)",25.0912468476452,1.74760878930854,0.998711584999366,1.7498633394842,0.0801418979533879,0.270776377987976
"PABIR2 (159090)",5820.31949394357,-1.06663775886536,0.609644360178693,-1.74960653872484,0.080186230673317,0.270776377987976
"LMO1 (4004)",12.9542038224348,-2.0507335870426,1.1720317001658,-1.74972535875308,0.0801657157382011,0.270776377987976
"ZC3H12B (340554)",96.9814113481384,-0.811547921884286,0.46388807405646,-1.74944769497461,0.0802136625878425,0.270777324335464
"CBX8 (57332)",1157.81635093987,0.928532841249118,0.530781029383004,1.74937081366392,0.080226942534023,0.270777324335464
"SMARCC2 (6601)",7393.14292971351,0.577685652457689,0.330248398888658,1.74924588401246,0.0802485258280249,0.27078864212846
"TMEM65 (157378)",5346.6991899125,1.24055820400029,0.709247882503875,1.74911795241562,0.080270632637423,0.270801720916712
"SPCS1 (28972)",5940.79192380004,0.590550921523858,0.337693895989068,1.74877582490557,0.0803297771935827,0.270939716265549
"ATRNL1 (26033)",136.336289437138,-1.63003506040397,0.932369252447564,-1.74827200288401,0.0804169387881186,0.271110578474515
"POU3F1 (5453)",10.4953483806114,2.59091725522725,1.48197538393225,1.74828629633007,0.0804144649526456,0.271110578474515
"FGF7 (2252)",9.34053357178447,-1.72368137934774,0.98606197188471,-1.74804568931219,0.0804561162057398,0.271181109625609
"C1QTNF3 (114899)",113.818037237993,1.32159916767825,0.756156791826381,1.74778456262507,0.0805013394265754,0.271271981815415
"FAM135A (57579)",992.366012980902,-1.11367922968349,0.637308084067314,-1.7474738788436,0.0805551720853867,0.2713918181348
"OXCT1 (5019)",3917.15714895938,-1.05219073018291,0.602162593518813,-1.74735319248959,0.0805760914795878,0.271400739872516
"DERA (51071)",2335.94808489052,-0.911658055250052,0.521893401622484,-1.74682809251056,0.0806671620308825,0.271645890910616
"TBX3 (6926)",4238.71305351522,2.15896522849539,1.23610652826942,1.74658508722383,0.0807093358612854,0.271726308903793
"DLG5 (9231)",4822.7916315489,0.588177532796542,0.33685211017464,1.74610018768059,0.0807935442130466,0.271907408684998
"IGSF23 (147710)",35.9628517746688,-2.10407214355976,1.20503686708278,-1.74606454045958,0.0807997375747664,0.271907408684998
"IER3 (8870)",948.358888456252,-1.27816299749269,0.732149244007085,-1.74576837708286,0.0808512080200417,0.271957392194226
"DNAJC7 (7266)",3898.34323745421,-0.695142072337526,0.398184009186811,-1.7457809864268,0.0808490160906671,0.271957392194226
"MYH16 (84176)",45.1475508815835,-1.21490065917874,0.696010419952821,-1.74552079157248,0.0808942565104404,0.272040590039864
"MLLT11 (10962)",1067.80658096455,-1.92971313847218,1.10566025096376,-1.7453038913085,0.0809319849496368,0.272105863386579
"FHOD1 (29109)",2395.94358825558,0.800313889667055,0.458770873660095,1.7444740623617,0.0810764603894815,0.272529925916578
"HCN1 (348980)",11.9035840207147,-2.76021964322716,1.58284193743629,-1.74383782609264,0.0811873725664309,0.272841002737956
"AFP (174)",31.9093158534239,-1.61383724366844,0.925633396510467,-1.74349504863634,0.0812471784328079,0.272980228102449
"CTSB (1508)",34413.4259484372,-1.48745925500955,0.8534441327652,-1.74289001224967,0.0813528290069928,0.273273388075502
"CCDC91 (55297)",1422.01790181635,-0.621795291281946,0.356807032234488,-1.74266546090188,0.0813920681946979,0.273341705805724
"STK32A (202374)",65.2013635491771,-2.31934574217807,1.33099674956701,-1.74256304001688,0.0814099708149,0.273341705805724
"PDZD8 (118987)",2594.42964792633,-0.630472695978504,0.361850958806566,-1.7423546369972,0.0814464084090765,0.273402248702468
"SCAMP4 (113178)",5115.80428958438,0.636762188358652,0.365500924289235,1.74216300436701,0.0814799255140954,0.273452962852773
"SPATA1 (100505741)",22.7826625667978,-0.954062934879804,0.547704774761051,-1.74192919040378,0.081520835415402,0.273528459286284
"SALL4 (57167)",67.2757981243458,1.43427747894651,0.823453911366965,1.7417823379642,0.0815465383755948,0.273552908995277
"PSMG1 (8624)",2900.09610777709,-0.68764289955171,0.394837430438387,-1.7415848816264,0.0815811086861679,0.273607087022881
"PAEP (5047)",63.0089004339601,-3.40807268995472,1.9571388807046,-1.74135454747481,0.0816214502119984,0.273618826777031
"CTSW (1521)",11.6954944508329,-1.04604753168506,0.600696826391815,-1.74139014179302,0.0816152150419608,0.273618826777031
"EPN2 (22905)",1903.39725996639,0.936918960345473,0.53836876707293,1.74029218938429,0.0818077248387743,0.274119545399313
"IFT27 (11020)",886.111993749575,0.9357842439601,0.537699025623651,1.74034952522878,0.0817976627347451,0.274119545399313
"CRIP3 (401262)",7.63173670324064,2.09604459922664,1.20467524857596,1.73992501440065,0.0818721856985643,0.274211825561775
"NDUFB9 (4715)",12056.6203375354,1.27450791643034,0.732490476936475,1.73996516891355,0.0818651342080029,0.274211825561775
"MRPS14 (63931)",2188.77759869607,0.464652671172074,0.267076970867471,1.73977063489553,0.08189930070487,0.274240805381005
"TRIM2 (23321)",1117.24425334404,1.48485501471363,0.853593164183511,1.7395348006728,0.0819407363695189,0.274255903116907
"CFAP47 (286464)",18.662236480784,2.07774590822197,1.19437927845537,1.73960311075475,0.0819287326574584,0.274255903116907
"CETN3 (1070)",1217.67561762039,-0.701812658889564,0.403527900886949,-1.7391924011871,0.0820009256295349,0.27439552811469
"SP5 (389058)",104.098498102923,2.66994239109675,1.53526549992011,1.73907535291824,0.0820215093754572,0.274402590149334
"MEF2C (4208)",86.5564195713898,-1.29291182783244,0.743726979668017,-1.73842265129277,0.0821363683115931,0.274544483595842
"SNAP29 (9342)",2785.69503673232,0.590596106981024,0.339724837599198,1.73845430659327,0.082130794773364,0.274544483595842
"FGFRL1 (53834)",5013.59091812485,-1.32425547104391,0.761633998400388,-1.73870320104559,0.0820869826954297,0.274544483595842
"TEC (7006)",362.639960997833,-1.15871553939311,0.666535933058504,-1.73841421283345,0.0821378541200971,0.274544483595842
"LZTS2 (84445)",4264.82618890932,0.642536063039392,0.369636857038113,1.73829002926821,0.0821597223618496,0.274549093813412
"CARMIL3 (90668)",74.821466867516,1.52660905737563,0.87827186280706,1.7381964765402,0.0821761997505338,0.274549093813412
"ARHGAP25 (9938)",35.0784263897064,-2.37003126544762,1.3639072138796,-1.73767778433119,0.0822676053368792,0.274730892462681
"ZDHHC20 (253832)",6172.30955398405,0.650538290262697,0.374353074566727,1.73776665522414,0.0822519383763973,0.274730892462681
"THEM4 (117145)",1433.74684852216,-1.2881533783548,0.74141146732384,-1.7374338476372,0.0823106211281145,0.27481275932502
"DUSP14 (11072)",391.94174938681,1.25888241351857,0.724619812208839,1.73730057101413,0.0823341308275944,0.274829478497323
"ODAD3 (115948)",97.5523906476215,1.08602864476141,0.625227739390125,1.737012893607,0.082384895040512,0.274937144671257
"TULP1 (7287)",29.2403767145377,1.90301161773385,1.09607266745401,1.73620935385081,0.0825268239460191,0.275318565406765
"CELF1 (10658)",11034.8396412177,-0.414974219091069,0.239021351003608,-1.73613870622297,0.0825393118819018,0.275318565406765
"LEMD2 (221496)",4317.95438629052,0.549016698674005,0.316244542722264,1.73605113924818,0.0825547926701045,0.275318565406765
"MPP2 (4355)",1095.16843149039,1.96029085904985,1.12965066446558,1.73530713583676,0.0826864185005457,0.275547377621303
"ARHGEF16 (27237)",2388.24511733922,1.66136445693209,0.957424143133503,1.73524395519701,0.0826976039744022,0.275547377621303
"SCO1 (6341)",3808.75434110535,-0.623031654579325,0.359002763839161,-1.73545085814006,0.0826609785319029,0.275547377621303
"SAMD8 (142891)",2651.73199460336,-0.78375593029794,0.451668302964163,-1.73524669575967,0.0826971187609004,0.275547377621303
"EIF2AK4 (440275)",5579.10837472515,-0.779807037549562,0.449598808979477,-1.73445085257145,0.0828381188796382,0.275953670741903
"KLHL15 (80311)",1230.12960423448,-0.916595589533078,0.528679379777834,-1.73374567761326,0.0829632179807532,0.276308439436347
"OSBPL9 (114883)",6882.93084097543,-0.747880662270892,0.431472425073382,-1.73332203591851,0.0830384462352047,0.27649699179057
"PRMT7 (54496)",2294.37676857667,0.358585135098997,0.206975477000673,1.73250058555406,0.0831844729252099,0.276921147653758
