"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071526","semaphorin-plexin signaling pathway","11/1533","48/18805",0.229166666666667,2.81114100891498,3.7429676858555,0.00137348716171385,0.0364779468326415,0.0317379425088347,"ERBB2/NCAM1/HAND2/SEMA3A/GDNF/NRP2/SEMA3D/PLXNB1/SEMA4A/FLNA/EDN1",11
"GO:0032956","regulation of actin cytoskeleton organization","45/1533","348/18805",0.129310344827586,1.58622376678588,3.28849640624796,0.00137568899247188,0.0364779468326415,0.0317379425088347,"CCDC88A/ARHGEF26/EPHA5/SYNPO2L/RGS4/PDGFRB/S1PR1/TMEFF2/PDGFRA/PREX1/FERMT2/TGFB3/SMIM22/KANK4/PRKCD/RND1/SCIN/JAM3/LPAR1/ADD2/CDC42EP5/SPTBN4/WASF1/SLC9A1/S100A10/SSH3/HIP1R/SYNPO/CYFIP2/EPHA1/LRP1/WASHC2A/ITGB3/RGCC/F11R/FSCN1/DVL3/XIRP2/PTGER4/MTSS1/FLNA/EDN1/KIRREL1/ELN/CTTN",45
"GO:0006887","exocytosis","46/1533","358/18805",0.128491620111732,1.57618063679134,3.27915679086471,0.0013965582378243,0.0368614500020231,0.0320716126465108,"SYT11/ATP9A/RAB40C/LIN7A/NLGN1/SCIN/GATA2/IL13RA2/SLC4A8/AP1G1/DNAJC5/KLRC2/RAB15/SV2A/HTR1B/S100A10/BAIAP3/ARFGEF2/SYTL3/FBXL20/SYTL1/RAB26/SNF8/SYT17/CPLX2/STX2/LIN7B/RAB11FIP2/RAB3D/SRCIN1/VAMP7/LRRK2/CDK5R2/SYTL2/RPH3AL/SDC1/ANXA2/P2RY1/SYTL5/SCAMP5/SMPD3/CEACAM1/PDPK1/RAB37/RAB11FIP1/CCL5",46
"GO:0061045","negative regulation of wound healing","15/1533","78/18805",0.192307692307692,2.35899944804054,3.5830870592512,0.00141436182109155,0.0371609037377203,0.0323321548719605,"FGF2/CD109/PROS1/FAP/PDGFRA/PRKCD/SERPINB2/TFPI/SERPINE2/C1QTNF1/PLAUR/THBS1/ANXA2/CEACAM1/EDN1",15
"GO:0018108","peptidyl-tyrosine phosphorylation","29/1533","198/18805",0.146464646464646,1.79665210487128,3.35728344001792,0.00146995285677247,0.0384459488084945,0.0334502190756453,"ERBB2/SRMS/FGFR3/PLPP3/IL6/PDGFRB/PDGFRA/BMP6/DOK7/PRKCD/FGFR4/TNFRSF18/DDR2/PTK6/NTF3/GREM1/CSPG4/JAK2/ERRFI1/TNK2/EPHA1/ITGB3/TTBK1/SRCIN1/MAPK3/BANK1/IL15/ZGPAT/CASS4",29
"GO:0043030","regulation of macrophage activation","13/1533","63/18805",0.206349206349206,2.53124385218319,3.62686633251829,0.00147779562339492,0.0384761810724631,0.0334765229095795,"SYT11/IL6/CTSC/TLR6/PLA2G4A/PLA2G10/ATM/TTBK1/TAFA3/LRRK2/THBS1/FAM76B/GRN",13
"GO:0007517","muscle organ development","47/1533","369/18805",0.127371273712737,1.56243757479975,3.25071611554677,0.00149652246713875,0.0387882444861097,0.0337480362907155,"P2RX2/LARGE1/TCAP/BTG2/NKX2-5/COL3A1/ISL1/MSC/DNER/LOX/BMP2/FHL1/XBP1/S1PR1/CAVIN4/DPF3/LRP2/CNTNAP1/B4GALNT2/POPDC1/EFEMP2/ERBB3/EGR2/EOMES/TGFBR3/VAMP5/ETV1/ZBTB42/HDAC9/CACNA1H/HLX/NR4A1/NEGR1/AKIRIN1/MED1/ACTC1/SGCB/DLL1/HEY2/FOXC2/MYORG/MYMX/XIRP2/PRKAA1/TNNT2/ITGA11/ELN",47
"GO:0003279","cardiac septum development","19/1533","111/18805",0.171171171171171,2.09972203122888,3.46192918353828,0.00153386370320752,0.0394011238761432,0.0342812771261982,"NKX2-5/PAX8/ISL1/ADAMTS19/ADAMTS6/LRP2/PRDM1/BMP5/TGFBR3/NRP2/TBX2/KCNJ8/RARA/MSX2/HEY2/CRELD1/CCN1/XIRP2/DNAH11",19
"GO:1901655","cellular response to ketone","19/1533","111/18805",0.171171171171171,2.09972203122888,3.46192918353828,0.00153386370320752,0.0394011238761432,0.0342812771261982,"BTG2/POSTN/GNAI1/PTGFR/ADCY6/FBP1/SCNN1G/ADCY2/TBX2/SCNN1B/JAK2/GNG2/NR3C1/SCNN1A/AKT1/ADCY8/UGT3A2/PTGER4/PRKAA1",19
"GO:0050803","regulation of synapse structure or activity","42/1533","321/18805",0.130841121495327,1.60500149362011,3.2571358084154,0.00155552243362425,0.0397798937025508,0.0346108289792605,"FLRT2/SRGAP2C/LRFN2/LIN7A/CNTNAP1/NTRK2/ST8SIA2/CDH2/NLGN1/FRMPD4/VSTM5/NECTIN3/LINGO2/SLITRK5/ABHD17C/NRP2/TUBA1A/NEUROD2/CAMK1/NEGR1/C1QL1/SLIT1/CBLN1/DISC1/CYFIP2/DKK1/LRTM2/FARP1/STRN4/MAP1B/AKT1/LIN7B/MUSK/PPP1R9B/IL1RAP/SEMA4A/SRCIN1/LRRK2/CLSTN2/SHANK2/NEDD4/RHOB",42
"GO:0046513","ceramide biosynthetic process","14/1533","71/18805",0.197183098591549,2.41880506785002,3.56830140942167,0.00156846635022914,0.0399334308814976,0.0347444152850013,"ORMDL3/ST8SIA2/DEGS2/ST3GAL3/PRKCD/SPTSSB/B4GALT6/ST6GALNAC3/B3GALT1/UGT8/CCN1/ST3GAL5/SPTLC2/PRKAA1",14
"GO:0001954","positive regulation of cell-matrix adhesion","12/1533","56/18805",0.214285714285714,2.62859938495946,3.63616941443101,0.00157782215164758,0.0399498103552387,0.0347586663830224,"COL16A1/CEACAM6/FERMT2/EFEMP2/EMP2/S100A10/CDH13/DISC1/CSF1/EPHA1/ITGB3/CDK6",12
"GO:0018212","peptidyl-tyrosine modification","29/1533","199/18805",0.14572864321608,1.78762370233424,3.32769635502025,0.0015899385768769,0.0399498103552387,0.0347586663830224,"ERBB2/SRMS/FGFR3/PLPP3/IL6/PDGFRB/PDGFRA/BMP6/DOK7/PRKCD/FGFR4/TNFRSF18/DDR2/PTK6/NTF3/GREM1/CSPG4/JAK2/ERRFI1/TNK2/EPHA1/ITGB3/TTBK1/SRCIN1/MAPK3/BANK1/IL15/ZGPAT/CASS4",29
"GO:0030324","lung development","29/1533","199/18805",0.14572864321608,1.78762370233424,3.32769635502025,0.0015899385768769,0.0399498103552387,0.0347586663830224,"FGF2/COL3A1/HMGCS2/SPRY2/CCBE1/AGR2/LOX/BMP2/FBN1/PDGFRA/MME/TGFB3/ADAMTS2/CLDN18/TBX2/FOXA1/RXFP1/FOXJ1/TBX4/ERRFI1/SREBF1/ESRP2/CHI3L1/WNT2B/THRA/MAPK3/ANXA2/SMPD3/GLI2",29
"GO:0003205","cardiac chamber development","26/1533","172/18805",0.151162790697674,1.85428328706443,3.35312408808743,0.00159805288742472,0.0399791144097472,0.0347841626205583,"NKX2-5/PAX8/ISL1/ADAMTS19/KCNK2/BMP2/CPE/ADAMTS6/LRP2/PRDM1/BMP5/HAND2/TGFBR3/NRP2/TBX2/KCNJ8/RARA/MSX2/MED1/HEY2/CRELD1/CCN1/FOXC2/XIRP2/TNNT2/DNAH11",26
"GO:0002685","regulation of leukocyte migration","33/1533","236/18805",0.139830508474576,1.71527248001592,3.29426205113437,0.00160587393405534,0.040000859811924,0.0348030823894609,"C5AR2/ITGA4/F7/CCL2/PTN/CXCL8/DPP4/XG/IL6/CCL20/CCN3/APOD/ASCL2/CD99L2/BMP5/RIPK3/TNFRSF18/ADAM8/JAM3/GREM1/AKIRIN1/CSF1/TRPV4/ITGB3/AKT1/MAPK3/CALR/THBS1/PTGER4/SMPD3/CHST2/EDN1/CCL5",33
"GO:0048864","stem cell development","16/1533","87/18805",0.183908045977011,2.25596269053992,3.49809441720382,0.00163069700773499,0.0404440973383927,0.035188724903755,"FGF2/ISL1/RET/CDH2/HAND2/SEMA3A/GDNF/NRP2/FN1/SEMA3D/SEMA4A/FOXC2/MAPK3/FOLR1/EDN1/MSI2",16
"GO:0048532","anatomical structure arrangement","6/1533","17/18805",0.352941176470588,4.32945781052147,4.09150027802779,0.00163814488126823,0.0404544448361262,0.035197727830638,"EGR2/SEMA3A/NRP2/DLL1/KIF14/HOXB1",6
"GO:0030851","granulocyte differentiation","10/1533","42/18805",0.238095238095238,2.92066598328829,3.71236128269489,0.00164884457621425,0.0405446653484478,0.0352762249414079,"ZBTB46/GATA2/RARA/LBR/FASN/CSF2/INPP5D/CBFA2T3/DHRS7B/CEACAM1",10
"GO:0050921","positive regulation of chemotaxis","23/1533","146/18805",0.157534246575342,1.93244064373732,3.36959981059451,0.00166900929643771,0.0408658701774578,0.0355556918873807,"FGF2/SCG2/F7/PTN/CXCL8/IL6/PDGFRB/S1PR1/PDGFRA/LPAR1/NTF3/AKIRIN1/CDH13/CSF1/TRPV4/DSCAM/MAPK3/SMOC2/CALR/TMSB4X/THBS1/EDN1/CCL5",23
"GO:0036005","response to macrophage colony-stimulating factor","13/1533","64/18805",0.203125,2.49169316699282,3.56121333591734,0.00171859023078228,0.0415514659613676,0.0361522002290881,"ERBB2/EPHA5/FGFR3/RET/PDGFRB/PDGFRA/NTRK2/ROS1/FGFR4/DDR2/CSF1/EPHA1/MUSK",13
"GO:0034695","response to prostaglandin E","8/1533","29/18805",0.275862068965517,3.38394403580988,3.8275282130057,0.00173789479193345,0.0415514659613676,0.0361522002290881,"GNAI1/ADCY6/TGFBR3/GNG2/AKT1/PPP1R9B/PTGER4/PRKAA1",8
"GO:0046777","protein autophosphorylation","26/1533","173/18805",0.15028901734104,1.84356488656117,3.3207539027998,0.00173832194090033,0.0415514659613676,0.0361522002290881,"SRMS/ULK1/MAP3K20/PDGFRB/PDGFRA/NTRK2/WNK3/FGFR4/DDR2/IRAK1/PTK6/STK33/GREM1/JAK2/CDK12/ERRFI1/ACVR1B/EPHA1/TOM1L1/ATM/AKT1/MUSK/LRRK2/MAPK3/MAPKAPK5/PDPK1",26
"GO:0008611","ether lipid biosynthetic process","5/1533","12/18805",0.416666666666667,5.11116547075451,4.24406871881489,0.00174033772969927,0.0415514659613676,0.0361522002290881,"PLA2G4A/FASN/GNPAT/DHRS7B/PEDS1",5
"GO:0014051","gamma-aminobutyric acid secretion","5/1533","12/18805",0.416666666666667,5.11116547075451,4.24406871881489,0.00174033772969927,0.0415514659613676,0.0361522002290881,"ABAT/TRPC4/TRH/SV2A/HTR1B",5
"GO:0046504","glycerol ether biosynthetic process","5/1533","12/18805",0.416666666666667,5.11116547075451,4.24406871881489,0.00174033772969927,0.0415514659613676,0.0361522002290881,"PLA2G4A/FASN/GNPAT/DHRS7B/PEDS1",5
"GO:0032891","negative regulation of organic acid transport","7/1533","23/18805",0.304347826086957,3.73337303950764,3.90766018939033,0.00180230261653326,0.0428530960972413,0.0372846944072736,"ABAT/RGS4/RGS2/TRH/HTR1B/AKT1/THBS1",7
"GO:0045666","positive regulation of neuron differentiation","17/1533","96/18805",0.177083333333333,2.17224532507067,3.430470764497,0.00181931839091548,0.0430796626392085,0.0374818205206586,"FGF2/ZEB1/NKX2-5/BMP2/BRINP3/BMP6/PCP4/GATA2/FOXA1/TCF4/UPF3B/NEUROD2/RARA/FOXG1/DKK1/MAP1B/RNF112",17
"GO:0007422","peripheral nervous system development","16/1533","88/18805",0.181818181818182,2.2303267508747,3.44642289624574,0.00184532680984749,0.0433401760994348,0.0377084824339886,"ERBB2/ISL1/CNTNAP1/NTRK2/ERBB3/EGR2/VCAM1/HAND2/ETV1/GDNF/CLDN1/UGT8/PMP22/AKT1/MAPK3/ISL2",16
"GO:0060560","developmental growth involved in morphogenesis","33/1533","238/18805",0.138655462184874,1.70085842556201,3.24169978752761,0.00184819207669145,0.0433401760994348,0.0377084824339886,"ITGA4/SPRY2/POSTN/ULK1/S1PR1/ST8SIA2/ESR1/COBL/KIF26B/SEMA3A/BCL11A/NRP2/TBX2/TNR/WASF1/RASAL1/CDH1/SLIT1/SPART/DISC1/MED1/NPR2/CSF1/CYFIP2/FN1/DSCAM/MAP1B/SYT17/NRN1/MAP2/POU4F3/EDN1/CTTN",33
"GO:0002762","negative regulation of myeloid leukocyte differentiation","12/1533","57/18805",0.210526315789474,2.58248360627596,3.56470880679172,0.00185291680925634,0.0433401760994348,0.0377084824339886,"ZBTB46/TMEM178A/FBN1/GPR68/GATA2/CLDN18/RARA/TNFRSF11B/QKI/INPP5D/CDK6/CEACAM1",12
"GO:0001975","response to amphetamine","9/1533","36/18805",0.25,3.06669928245271,3.69771006943931,0.00193774031687888,0.0451407197705306,0.0392750605032003,"RGS4/RGS2/HDAC9/NR4A1/COMT/DBH/PPP1R1B/PPP1R9B/EDN1",9
"GO:0043114","regulation of vascular permeability","11/1533","50/18805",0.22,2.69869536855838,3.58316539051408,0.00195348883229074,0.0453240916975843,0.0394346047808776,"ZEB2/BMP6/FERMT2/ABCC8/HRH1/ADM/AKAP12/PDE3A/GPR4/TRPV4/CEACAM1",11
"GO:0060326","cell chemotaxis","42/1533","325/18805",0.129230769230769,1.58524762908325,3.17070066755647,0.00197144486472617,0.0455570030186119,0.0396372512223109,"FGF2/C5AR2/CXCL3/SCG2/F7/CCL2/PTN/CXCL8/DPP4/TRPM4/IL6/CCL20/LOX/MMP2/CCN3/PDGFRB/S1PR1/PDGFRA/PREX1/PRKCD/VCAM1/ADAM8/JAM3/CXCL6/LPAR1/AGTR1/GREM1/NR4A1/HOXB9/AKIRIN1/CSF1/TRPV4/PRKCQ/CCR10/MAPK3/SMOC2/CALR/TMSB4X/THBS1/SAA1/EDN1/CCL5",42
"GO:0043410","positive regulation of MAPK cascade","56/1533","464/18805",0.120689655172414,1.48047551566682,3.12207714756046,0.00198214959656232,0.0456211551144785,0.0396930672894754,"FGF2/ERBB2/CRACR2A/GRM4/FGFR3/SPRY2/RET/IL6/BMP2/FGF5/PDGFC/PDGFRB/TLR6/PDGFRA/CAVIN3/NTRK2/FERMT2/TGFB3/PLA2G2A/CDH2/FGFR4/HAND2/ADAM8/SEMA3A/CD40/DDR2/BMPER/LPAR1/AKAP12/ADRA1B/NTF3/C1QTNF1/GADD45A/TRAF4/CSPG4/JAK2/IGFBP3/PELI2/TRPV4/DKK1/UNC5CL/MAP3K7/ITGB3/FGF22/CHI3L1/DHX33/LRRK2/ARRB1/MAPK3/BANK1/DVL3/THBS1/P2RY1/MARCO/IGFBP4/EDN1",56
"GO:0048644","muscle organ morphogenesis","15/1533","81/18805",0.185185185185185,2.27162909811312,3.41687061865823,0.00209476417371202,0.0480210081893983,0.0417810795142562,"TCAP/NKX2-5/COL3A1/ISL1/BMP2/S1PR1/LRP2/EFEMP2/TGFBR3/MED1/ACTC1/HEY2/FOXC2/XIRP2/TNNT2",15
"GO:0097530","granulocyte migration","23/1533","149/18805",0.154362416107383,1.89353244285671,3.26226380346552,0.00219018151095082,0.0499340348648878,0.0434455243615254,"C5AR2/CXCL3/SCG2/CCL2/CXCL8/DPP4/XG/PREX1/CD99L2/ADAM8/JAM3/CXCL6/EMP2/AKIRIN1/CSF1/TRPV4/EPX/MAPK3/THBS1/PTGER4/SAA1/EDN1/CCL5",23
"GO:0090330","regulation of platelet aggregation","8/1533","30/18805",0.266666666666667,3.27114590128289,3.7088611371529,0.00220274390104597,0.0499340348648878,0.0434455243615254,"IL6/PRKCD/SERPINE2/C1QTNF1/JAK2/PRKCQ/F11R/CEACAM1",8
"GO:0002573","myeloid leukocyte differentiation","34/1533","250/18805",0.136,1.66828440965427,3.16902553522121,0.00220424832389321,0.0499340348648878,0.0434455243615254,"DHRS2/LARGE1/CD109/ZBTB46/TMEM178A/BMP2/FBN1/ITGB8/GPR68/BATF3/IFI16/GATA2/CLDN18/OSTM1/NPM1/RARA/LBR/MED1/TNFRSF11B/CSF1/FASN/QKI/CSF2/SLC9B2/NR3C1/INPP5D/CDK6/CBFA2T3/MT1G/IL15/ANXA2/DHRS7B/THOC5/CEACAM1",34
